Status,mark,Stand_ID.m,lng,lat,pattern_state
living,DBH,7,24.72574104,45.64601451,state3
living,DBH,7,24.72574104,45.64601451,state3
living,DBH,7,24.728899,45.64627347,state3
living,DBH,8,24.73471738,45.63832133,state2
living,DBH,8,24.73471738,45.63832133,state2
living,DBH,8,24.73830077,45.63851921,state2
living,DBH,8,24.73581896,45.64094786,state2
living,DBH,8,24.73335256,45.63945537,state3
living,DBH,8,24.73223915,45.64124969,state3
living,DBH,8,24.74591106,45.63646995,state2
living,DBH,8,24.74591106,45.63646995,state2
living,DBH,8,24.74798051,45.63940994,state3
living,DBH,8,24.74798051,45.63940994,state3
living,DBH,8,24.7465518,45.64145626,state3
living,DBH,8,24.74226032,45.6415741,state3
living,DBH,8,24.74226032,45.6415741,state3
living,DBH,8,24.74210805,45.63963859,state3
living,DBH,8,24.74376237,45.63687179,state3
living,DBH,9,24.69476696,45.6479144,state2
living,DBH,9,24.69825407,45.6500011,state2
living,DBH,9,24.69449141,45.64601012,state3
living,DBH,9,24.69436769,45.64909222,state3
living,DBH,9,24.69436769,45.64909222,state3
living,DBH,9,24.69720048,45.64619346,state2
living,DBH,9,24.69723195,45.64719074,state3
living,DBH,9,24.70290489,45.63805072,state3
living,DBH,9,24.70746312,45.64001477,state2
living,DBH,9,24.70612414,45.63784341,state2
living,DBH,9,24.70612414,45.63784341,state2
living,DBH,9,24.70612414,45.63784341,state2
living,DBH,9,24.70366006,45.63480465,state2
living,DBH,9,24.70366006,45.63480465,state2
living,DBH,9,24.70440957,45.64128819,state2
living,DBH,10,24.68003572,45.63991825,state2
living,DBH,10,24.68060563,45.63693372,state3
living,DBH,10,24.6794704,45.63358076,state3
living,DBH,10,24.6794704,45.63358076,state3
living,DBH,10,24.67501204,45.63988259,state2
living,DBH,10,24.67501204,45.63988259,state2
living,DBH,10,24.67410871,45.6378062,state2
living,DBH,10,24.67410871,45.6378062,state2
living,DBH,10,24.67543242,45.63330043,state3
living,DBH,11,24.59176476,45.62756659,state2
living,DBH,11,24.58964827,45.62686777,state3
living,DBH,11,24.58964827,45.62686777,state3
living,DBH,11,24.59055746,45.62871236,state2
living,DBH,11,24.59055746,45.62871236,state2
living,DBH,11,24.58926938,45.63040511,state2
living,DBH,11,24.59230262,45.63053835,state3
living,DBH,11,24.59230262,45.63053835,state3
living,DBH,11,24.59198518,45.62910224,state2
living,DBH,11,24.59730706,45.62755402,state2
living,DBH,11,24.59993096,45.63316681,state2
living,DBH,11,24.59993096,45.63316681,state2
living,DBH,12,24.41634187,45.55017274,state2
living,DBH,12,24.41640138,45.55190493,state3
living,DBH,12,24.41640138,45.55190493,state3
living,DBH,12,24.4187306,45.55143246,state3
living,DBH,12,24.42202268,45.55104489,state3
living,DBH,12,24.42294994,45.55294898,state2
living,DBH,12,24.42294994,45.55294898,state2
living,DBH,12,24.42294994,45.55294898,state2
living,DBH,12,24.42731186,45.55260501,state2
living,DBH,12,24.43120034,45.55451973,state2
living,DBH,12,24.43414324,45.55268653,state3
living,DBH,12,24.43414324,45.55268653,state3
living,DBH,12,24.43414324,45.55268653,state3
living,DBH,12,24.4260911,45.55379402,state2
living,DBH,12,24.43524053,45.55433846,state2
living,DBH,12,24.43524053,45.55433846,state2
living,DBH,12,24.43215192,45.5553476,state3
living,DBH,12,24.43215192,45.5553476,state3
living,DBH,12,24.43215192,45.5553476,state3
living,DBH,13,24.60460051,45.57154964,state2
living,DBH,13,24.60460051,45.57154964,state2
living,DBH,13,24.60673039,45.57152971,state2
living,DBH,13,24.61550181,45.57255959,state2
living,DBH,13,24.61550181,45.57255959,state2
living,DBH,13,24.61738357,45.57271989,state3
living,DBH,13,24.61738357,45.57271989,state3
living,DBH,13,24.60767169,45.57405894,state3
living,DBH,13,24.60767169,45.57405894,state3
living,DBH,13,24.62055674,45.5736121,state3
living,DBH,13,24.62108408,45.57473441,state2
living,DBH,13,24.60476456,45.57510011,state3
living,DBH,13,24.60476456,45.57510011,state3
living,DBH,13,24.61800364,45.57434771,state2
living,DBH,13,24.61800364,45.57434771,state2
living,DBH,13,24.61295125,45.5768763,state2
living,DBH,13,24.61295125,45.5768763,state2
living,DBH,13,24.6199704,45.57542636,state3
living,DBH,13,24.6199704,45.57542636,state3
living,DBH,13,24.61189501,45.57839768,state2
living,DBH,13,24.61189501,45.57839768,state2
living,DBH,13,24.61189501,45.57839768,state2
living,DBH,14,25.472705,47.43439334,state2
living,DBH,14,25.472705,47.43439334,state2
living,DBH,14,25.47111,47.43696334,state3
living,DBH,14,25.46807883,47.43856967,state2
living,DBH,14,25.46956167,47.44061834,state2
living,DBH,14,25.46956167,47.44061834,state2
living,DBH,14,25.46956167,47.44061834,state2
living,DBH,14,25.47339833,47.44447834,state2
living,DBH,14,25.47339833,47.44447834,state2
living,DBH,14,25.47347833,47.44581334,state2
living,DBH,14,25.47347833,47.44581334,state2
living,DBH,14,25.47347833,47.44581334,state2
living,DBH,14,25.47196833,47.447005,state2
living,DBH,14,25.469765,47.448425,state2
living,DBH,14,25.469765,47.448425,state2
living,DBH,14,25.46619667,47.450105,state3
living,DBH,14,25.46619667,47.450105,state3
living,DBH,34,23.93308647,48.5924247,state2
living,DBH,34,23.93308647,48.5924247,state2
living,DBH,34,23.93408077,48.59245564,state2
living,DBH,34,23.93339983,48.59391387,state2
living,DBH,34,23.93400033,48.59345714,state2
living,DBH,34,23.93243853,48.59481194,state2
living,DBH,34,23.9341928,48.5948516,state3
living,DBH,34,23.93564963,48.59447624,state3
living,DBH,34,23.92915867,48.59621434,state2
living,DBH,34,23.93036111,48.596,state2
living,DBH,34,23.93036111,48.596,state2
living,DBH,34,23.93427863,48.5958921,state3
living,DBH,34,23.93427863,48.5958921,state3
living,DBH,34,23.9362895,48.59574414,state2
living,DBH,34,23.9270114,48.59796424,state3
living,DBH,34,23.92886111,48.59741667,state2
living,DBH,34,23.92705517,48.5990056,state2
living,DBH,34,23.9255051,48.59852274,state2
living,DBH,34,23.9255051,48.59852274,state2
living,DBH,34,23.92237143,48.60036,state2
living,DBH,34,23.92237143,48.60036,state2
living,DBH,34,23.92425487,48.60075897,state2
living,DBH,35,23.89656837,48.60738057,state3
living,DBH,35,23.89656837,48.60738057,state3
living,DBH,35,23.89856987,48.6068352,state3
living,DBH,35,23.90056203,48.60666147,state2
living,DBH,35,23.90254693,48.60662437,state3
living,DBH,35,23.90254693,48.60662437,state3
living,DBH,35,23.8986256,48.608755,state2
living,DBH,35,23.9047359,48.60828257,state3
living,DBH,35,23.9047359,48.60828257,state3
living,DBH,35,23.89490093,48.60964664,state2
living,DBH,35,23.89490093,48.60964664,state2
living,DBH,35,23.89664277,48.60969244,state2
living,DBH,35,23.89817807,48.60939647,state2
living,DBH,35,23.89620863,48.61048917,state2
living,DBH,35,23.8979927,48.61066064,state2
living,DBH,36,23.9201726,48.6108209,state2
living,DBH,36,23.921903,48.6100669,state3
living,DBH,36,23.921903,48.6100669,state3
living,DBH,36,23.9198765,48.611707,state2
living,DBH,36,23.9216512,48.6113486,state2
living,DBH,36,23.91825267,48.61287897,state2
living,DBH,36,23.92135383,48.61354674,state2
living,DBH,36,23.92135383,48.61354674,state2
living,DBH,36,23.91786533,48.614206,state3
living,DBH,36,23.9169353,48.61541247,state2
living,DBH,36,23.9169353,48.61541247,state2
living,DBH,36,23.9184336,48.61579177,state2
living,DBH,36,23.9184336,48.61579177,state2
living,DBH,36,23.9201409,48.61532667,state3
living,DBH,36,23.9201409,48.61532667,state3
living,DBH,36,23.9201409,48.61532667,state3
living,DBH,36,23.9166536,48.6164779,state2
living,DBH,36,23.9166536,48.6164779,state2
living,DBH,36,23.91807693,48.61630884,state2
living,DBH,20,19.89915192,49.18986535,state3
living,DBH,20,19.89201769,49.19044101,state3
living,DBH,20,19.9002256,49.19111562,state2
living,DBH,20,19.9002256,49.19111562,state2
living,DBH,20,19.90086447,49.19124076,state2
living,DBH,20,19.90211943,49.19086519,state2
living,DBH,20,19.90211943,49.19086519,state2
living,DBH,20,19.88943459,49.191192,state2
living,DBH,20,19.88943459,49.191192,state2
living,DBH,20,19.89105404,49.19113191,state3
living,DBH,20,19.90207272,49.19178883,state2
living,DBH,20,19.90629961,49.19168628,state2
living,DBH,20,19.90629961,49.19168628,state2
living,DBH,20,19.89017648,49.19211971,state2
living,DBH,20,19.89017648,49.19211971,state2
living,DBH,20,19.89335739,49.19208649,state2
living,DBH,20,19.90269891,49.1930313,state2
living,DBH,20,19.90599395,49.19340698,state3
living,DBH,20,19.90599395,49.19340698,state3
living,DBH,20,19.90599395,49.19340698,state3
living,DBH,20,19.90380982,49.19430617,state2
living,DBH,20,19.90380982,49.19430617,state2
living,DBH,20,19.90800083,49.19566243,state3
living,DBH,21,19.19910576,49.009773,state2
living,DBH,21,19.19910576,49.009773,state2
living,DBH,21,19.19938238,49.01091354,state3
living,DBH,21,19.20154718,49.01453676,state3
living,DBH,21,19.20154718,49.01453676,state3
living,DBH,21,19.20305828,49.01452507,state3
living,DBH,21,19.20305828,49.01452507,state3
living,DBH,21,19.20259976,49.01628357,state2
living,DBH,21,19.20399452,49.01655031,state2
living,DBH,22,20.16130747,49.21323705,state3
living,DBH,22,20.16130747,49.21323705,state3
living,DBH,22,20.16168419,49.21455809,state2
living,DBH,22,20.16168419,49.21455809,state2
living,DBH,22,20.16293416,49.21410473,state2
living,DBH,22,20.16290339,49.21544207,state2
living,DBH,22,20.16290339,49.21544207,state2
living,DBH,22,20.16290339,49.21544207,state2
living,DBH,22,20.16463273,49.21518551,state2
living,DBH,22,20.16449272,49.21663562,state2
living,DBH,22,20.16449272,49.21663562,state2
living,DBH,22,20.16463004,49.21820262,state2
living,DBH,22,20.16463004,49.21820262,state2
living,DBH,23,19.97552331,49.16137261,state3
living,DBH,23,19.97666201,49.16407992,state3
living,DBH,23,19.98139943,49.16716467,state2
living,DBH,23,19.98200322,49.17073406,state3
living,DBH,23,19.98200322,49.17073406,state3
living,DBH,23,19.98559727,49.17315008,state2
living,DBH,23,19.98511166,49.17609676,state2
living,DBH,23,19.98674319,49.17598553,state2
living,DBH,23,19.98896955,49.17597144,state2
living,DBH,23,19.98896955,49.17597144,state2
living,DBH,23,19.98837167,49.17760424,state2
living,DBH,23,19.9902606,49.17760208,state2
living,DBH,23,19.9902606,49.17760208,state2
living,DBH,23,19.99090649,49.17848829,state2
living,DBH,23,19.99090649,49.17848829,state2
living,DBH,23,19.99090649,49.17848829,state2
living,DBH,23,19.98873387,49.18026775,state2
living,DBH,23,19.98873387,49.18026775,state2
living,DBH,25,20.19027609,49.23060513,state2
living,DBH,25,20.19027609,49.23060513,state2
living,DBH,25,20.19027609,49.23060513,state2
living,DBH,25,20.19405332,49.23077747,state2
living,DBH,25,20.19637991,49.23064372,state3
living,DBH,25,20.19637991,49.23064372,state3
living,DBH,25,20.19789346,49.23072393,state3
living,DBH,25,20.19218793,49.23156728,state2
living,DBH,25,20.19460671,49.23185806,state2
living,DBH,25,20.19819925,49.23191164,state2
living,DBH,25,20.19819925,49.23191164,state2
living,DBH,27,19.73845933,49.25598058,state2
living,DBH,27,19.74144251,49.25618293,state2
living,DBH,27,19.74144251,49.25618293,state2
living,DBH,27,19.74144251,49.25618293,state2
living,DBH,27,19.74168153,49.25391692,state2
living,DBH,27,19.71699167,49.26530851,state2
living,DBH,27,19.71699167,49.26530851,state2
living,DBH,27,19.71367201,49.26658903,state3
living,DBH,27,19.71920146,49.2709902,state2
living,DBH,27,19.71292734,49.27136186,state3
living,DBH,27,19.71292734,49.27136186,state3
living,DBH,27,19.72117415,49.27184989,state2
living,DBH,27,19.71901762,49.27267738,state2
living,DBH,27,19.71901762,49.27267738,state2
living,DBH,28,19.30455322,49.51575664,state2
living,DBH,28,19.32444318,49.51791374,state2
living,DBH,28,19.3294661,49.52015456,state3
living,DBH,28,19.3294661,49.52015456,state3
living,DBH,28,19.30730238,49.52324867,state2
living,DBH,28,19.30730238,49.52324867,state2
living,DBH,29,19.2188253,48.98516434,state2
living,DBH,29,19.21297051,48.98555156,state2
living,DBH,29,19.21902812,48.9912657,state3
living,DBH,37,24.09356973,48.55589814,state2
living,DBH,37,24.09152407,48.55705554,state2
living,DBH,37,24.09341323,48.55713707,state2
living,DBH,37,24.09341323,48.55713707,state2
living,DBH,37,24.095189,48.55719627,state3
living,DBH,37,24.095189,48.55719627,state3
living,DBH,37,24.095189,48.55719627,state3
living,DBH,37,24.091113,48.5586006,state2
living,DBH,37,24.091113,48.5586006,state2
living,DBH,37,24.09309913,48.558122,state2
living,DBH,37,24.09501773,48.55826404,state1
living,DBH,37,24.09501773,48.55826404,state1
living,DBH,37,24.09338447,48.5593412,state2
living,DBH,37,24.09338447,48.5593412,state2
living,DBH,37,24.09171947,48.56126687,state2
living,DBH,37,24.09359347,48.5606288,state2
living,DBH,37,24.09359347,48.5606288,state2
living,DBH,37,24.09359347,48.5606288,state2
living,DBH,37,24.0919006,48.5620312,state2
living,DBH,37,24.0932079,48.56198647,state2
living,DBH,37,24.0932079,48.56198647,state2
living,DBH,37,24.095175,48.56227667,state2
living,DBH,37,24.095175,48.56227667,state2
living,DBH,37,24.09032307,48.5647716,state2
living,DBH,37,24.09134153,48.5647608,state3
living,DBH,37,24.09134153,48.5647608,state3
living,DBH,38,24.17021153,48.5348698,state2
living,DBH,38,24.1704499,48.53562304,state2
living,DBH,38,24.1719877,48.5360475,state2
living,DBH,38,24.15760607,48.53755314,state3
living,DBH,38,24.15760607,48.53755314,state3
living,DBH,38,24.15944937,48.53736637,state2
living,DBH,38,24.15944937,48.53736637,state2
living,DBH,38,24.16111903,48.53773967,state2
living,DBH,38,24.16271463,48.53722034,state2
living,DBH,38,24.16271463,48.53722034,state2
living,DBH,38,24.164414,48.5375224,state2
living,DBH,38,24.164414,48.5375224,state2
living,DBH,38,24.166704,48.53704954,state2
living,DBH,38,24.166704,48.53704954,state2
living,DBH,38,24.16857227,48.5374422,state2
living,DBH,38,24.15706307,48.5391455,state2
living,DBH,38,24.15883537,48.5386936,state2
living,DBH,38,24.1607846,48.53887404,state2
living,DBH,38,24.1607846,48.53887404,state2
living,DBH,38,24.1630026,48.5388088,state2
living,DBH,38,24.1630026,48.5388088,state2
living,DBH,32,19.9802698,49.21952433,state2
living,DBH,32,19.9802698,49.21952433,state2
living,DBH,32,19.9802698,49.21952433,state2
living,DBH,32,19.9820618,49.21964746,state2
living,DBH,32,19.92994789,49.2190976,state2
living,DBH,32,19.97571393,49.22064198,state3
living,DBH,32,19.97571393,49.22064198,state3
living,DBH,32,19.97814339,49.22085015,state2
living,DBH,32,19.97814339,49.22085015,state2
living,DBH,32,19.97814339,49.22085015,state2
living,DBH,32,19.98012805,49.22094206,state3
living,DBH,32,19.98012805,49.22094206,state3
living,DBH,32,19.92689688,49.22009465,state3
living,DBH,32,19.93078919,49.21967137,state2
living,DBH,32,19.93289077,49.22002555,state2
living,DBH,32,19.97896783,49.22228779,state2
living,DBH,32,19.97896783,49.22228779,state2
living,DBH,32,19.92894501,49.2211569,state2
living,DBH,32,19.93081183,49.22117205,state3
living,DBH,32,19.93081183,49.22117205,state3
living,DBH,32,19.932654,49.22117439,state3
living,DBH,32,19.92888676,49.22263014,state2
living,DBH,1,,,state2
living,DBH,1,,,state3
living,DBH,1,,,state2
living,DBH,1,,,state2
living,DBH,1,,,state2
living,DBH,1,,,state2
living,DBH,1,,,state2
living,DBH,2,,,state3
living,DBH,2,,,state3
living,DBH,2,,,state2
living,DBH,2,,,state3
living,DBH,2,,,state3
living,DBH,2,,,state2
living,DBH,2,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,3,,,state2
living,DBH,11,24.59754287,45.63408243,state3
living,DBH,11,24.59877763,45.63080602,state2
living,DBH,35,23.90483697,48.607278,state3
living,DBH,36,23.92022643,48.61444594,state2
living,DBH,20,19.889244,49.19246297,state2
living,DBH,23,19.98157035,49.16582411,state2
living,DBH,24,,,state3
living,DBH,24,,,state2
living,DBH,24,,,state2
living,DBH,24,,,state2
living,DBH,24,,,state3
living,DBH,24,,,state3
living,DBH,24,,,state2
living,DBH,26,,,state2
living,DBH,26,,,state2
living,DBH,26,,,state3
living,DBH,27,19.71076418,49.26585933,state3
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,15,,,state2
living,DBH,30,,,state2
living,DBH,30,,,state2
living,DBH,30,,,state2
living,DBH,30,,,state3
living,DBH,30,,,state3
living,DBH,30,,,state3
living,DBH,30,,,state2
living,DBH,31,,,state2
living,DBH,31,,,state2
living,DBH,31,,,state2
living,DBH,31,,,state2
living,DBH,31,,,state3
living,DBH,31,,,state2
living,DBH,38,24.16868257,48.53610727,state2
living,DBH,16,,,state2
living,DBH,16,,,state3
living,DBH,16,,,state2
living,DBH,16,,,state2
living,DBH,39,,,state2
living,DBH,39,,,state2
living,DBH,39,,,state2
living,DBH,33,,,state2
living,DBH,33,,,state3
living,DBH,33,,,state3
living,DBH,33,,,state2
living,DBH,33,,,state3
living,DBH,33,,,state3
living,NA,17,20.11334955,49.18591866,state2
living,NA,17,20.11334955,49.18591866,state2
living,NA,17,20.11334955,49.18591866,state2
living,NA,17,20.11525598,49.18609441,state2
living,NA,17,20.11525598,49.18609441,state2
living,NA,17,20.11794397,49.18626695,state2
living,NA,17,20.11797648,49.1887438,state2
living,NA,17,20.11496081,49.18980062,state3
living,NA,17,20.11363413,49.18881629,state2
living,NA,17,20.11463131,49.19231476,state3
living,NA,17,20.11788455,49.19113521,state3
living,NA,17,20.11378306,49.19314456,state2
living,NA,17,20.11804905,49.19390492,state3
living,NA,17,20.1126026,49.19532722,state2
living,NA,17,20.1116922,49.1974228,state2
living,NA,17,20.1116922,49.1974228,state2
living,NA,17,20.11410677,49.19675371,state2
living,NA,17,20.11410677,49.19675371,state2
living,NA,18,19.56896842,48.90498276,state2
living,NA,18,19.56681586,48.90603502,state2
living,NA,18,19.56910801,48.90612763,state2
living,NA,18,19.57122584,48.90605116,state2
living,NA,18,19.57122584,48.90605116,state2
living,NA,18,19.57382349,48.91130996,state2
living,NA,18,19.57208913,48.91270783,state2
living,NA,18,19.57388732,48.91237883,state1
living,NA,18,19.57367585,48.9138102,state2
living,NA,18,19.57367585,48.9138102,state2
living,NA,18,19.57599767,48.91408798,state2
living,NA,18,19.57599767,48.91408798,state2
living,NA,18,19.57599767,48.91408798,state2
living,NA,18,19.58776704,48.92857321,state2
living,NA,4,25.19113017,47.06588333,state2
living,NA,19,19.66087163,48.94538818,state2
living,NA,19,19.66317549,48.94579666,state2
living,NA,19,19.66744441,48.94627485,state2
living,NA,19,19.66744441,48.94627485,state2
living,NA,19,19.65571453,48.94683516,state2
living,NA,19,19.65760328,48.94673241,state2
living,NA,19,19.65939538,48.94648588,state2
living,NA,19,19.65939538,48.94648588,state2
living,NA,19,19.65939538,48.94648588,state2
living,NA,19,19.66140302,48.94674733,state2
living,NA,19,19.66340979,48.94692,state2
living,NA,19,19.66340979,48.94692,state2
living,NA,19,19.66487575,48.94702817,state2
living,NA,19,19.66713896,48.94750309,state2
living,NA,19,19.66911877,48.9474675,state2
living,NA,19,19.66148209,48.94812707,state2
living,NA,19,19.66309051,48.94793064,state2
living,NA,19,19.66309051,48.94793064,state2
living,NA,19,19.66476782,48.94819888,state2
living,NA,19,19.66748363,48.94842253,state2
living,NA,19,19.66996317,48.94865838,state2
living,NA,5,24.78242905,45.64323723,state2
living,NA,5,24.78242905,45.64323723,state2
living,NA,5,24.78699598,45.64057328,state2
living,NA,5,24.78699598,45.64057328,state2
living,NA,5,24.78434633,45.64098774,state2
living,NA,5,24.78434633,45.64098774,state2
living,NA,5,24.78958944,45.63779155,state2
living,NA,5,24.8039171,45.63601234,state3
living,NA,5,24.79690576,45.63556997,state2
living,NA,5,24.80259721,45.63433942,state2
living,NA,5,24.80259721,45.63433942,state2
living,NA,6,24.97045284,45.61915109,state2
living,NA,6,24.97045284,45.61915109,state2
living,NA,5,24.80067131,45.63264307,state3
living,NA,5,24.80067131,45.63264307,state3
living,NA,6,24.96387691,45.62011656,state2
living,NA,6,24.96387691,45.62011656,state2
living,NA,5,24.79835112,45.63352635,state2
living,NA,6,24.96689432,45.61993263,state3
living,NA,5,24.80000787,45.63001388,state2
living,NA,5,24.80000787,45.63001388,state2
living,NA,5,24.79631879,45.63001772,state2
living,NA,5,24.80091908,45.63773743,state3
living,NA,6,24.96897835,45.62240048,state2
living,NA,6,24.96034524,45.62298572,state2
living,NA,6,24.96421576,45.62350613,state2
living,NA,6,24.9647447,45.62564419,state2
living,NA,6,24.96706977,45.62437551,state2
living,NA,6,24.9596409,45.62637456,state2
living,NA,6,24.9596409,45.62637456,state2
living,NA,6,24.96225916,45.6271864,state2
living,NA,6,24.96787085,45.62766984,state2
living,NA,7,24.72208412,45.64664368,state2
living,NA,7,24.72208412,45.64664368,state2
living,NA,7,24.71950078,45.63313677,state2
living,NA,7,24.72210897,45.63331127,state3
living,NA,7,24.72024817,45.63768685,state3
living,NA,7,24.72225298,45.63745845,state3
living,NA,7,24.71957561,45.63988404,state2
living,NA,7,24.72459319,45.64082436,state2
living,NA,7,24.72459319,45.64082436,state2
living,NA,7,24.72171958,45.64172783,state2
living,NA,7,24.72171958,45.64172783,state2
living,NA,7,24.71866167,45.64495466,state2
living,NA,7,24.72574104,45.64601451,state3
living,NA,7,24.72574104,45.64601451,state3
living,NA,7,24.728899,45.64627347,state2
living,NA,8,24.73471738,45.63832133,state2
living,NA,8,24.73471738,45.63832133,state2
living,NA,8,24.73830077,45.63851921,state2
living,NA,8,24.73581896,45.64094786,state2
living,NA,8,24.73335256,45.63945537,state2
living,NA,8,24.73223915,45.64124969,state2
living,NA,8,24.74591106,45.63646995,state2
living,NA,8,24.74591106,45.63646995,state2
living,NA,8,24.74798051,45.63940994,state2
living,NA,8,24.74798051,45.63940994,state2
living,NA,8,24.7465518,45.64145626,state2
living,NA,8,24.74226032,45.6415741,state3
living,NA,8,24.74226032,45.6415741,state3
living,NA,8,24.74210805,45.63963859,state2
living,NA,8,24.74376237,45.63687179,state1
living,NA,9,24.69476696,45.6479144,state2
living,NA,9,24.69825407,45.6500011,state2
living,NA,9,24.69449141,45.64601012,state1
living,NA,9,24.69436769,45.64909222,state2
living,NA,9,24.69436769,45.64909222,state2
living,NA,9,24.69720048,45.64619346,state2
living,NA,9,24.69723195,45.64719074,state2
living,NA,9,24.70290489,45.63805072,state3
living,NA,9,24.70746312,45.64001477,state2
living,NA,9,24.70612414,45.63784341,state2
living,NA,9,24.70612414,45.63784341,state2
living,NA,9,24.70612414,45.63784341,state2
living,NA,9,24.70366006,45.63480465,state3
living,NA,9,24.70366006,45.63480465,state3
living,NA,9,24.70440957,45.64128819,state2
living,NA,10,24.68003572,45.63991825,state2
living,NA,10,24.68060563,45.63693372,state2
living,NA,10,24.6794704,45.63358076,state2
living,NA,10,24.6794704,45.63358076,state2
living,NA,10,24.67501204,45.63988259,state3
living,NA,10,24.67501204,45.63988259,state3
living,NA,10,24.67410871,45.6378062,state2
living,NA,10,24.67410871,45.6378062,state2
living,NA,10,24.67543242,45.63330043,state3
living,NA,11,24.59176476,45.62756659,state2
living,NA,11,24.58964827,45.62686777,state1
living,NA,11,24.58964827,45.62686777,state1
living,NA,11,24.59055746,45.62871236,state1
living,NA,11,24.59055746,45.62871236,state1
living,NA,11,24.58926938,45.63040511,state2
living,NA,11,24.59230262,45.63053835,state2
living,NA,11,24.59230262,45.63053835,state2
living,NA,11,24.59198518,45.62910224,state2
living,NA,11,24.59730706,45.62755402,state3
living,NA,11,24.59993096,45.63316681,state2
living,NA,11,24.59993096,45.63316681,state2
living,NA,12,24.41634187,45.55017274,state2
living,NA,12,24.41640138,45.55190493,state2
living,NA,12,24.41640138,45.55190493,state2
living,NA,12,24.4187306,45.55143246,state2
living,NA,12,24.42202268,45.55104489,state2
living,NA,12,24.42294994,45.55294898,state2
living,NA,12,24.42294994,45.55294898,state2
living,NA,12,24.42294994,45.55294898,state2
living,NA,12,24.42731186,45.55260501,state2
living,NA,12,24.43120034,45.55451973,state2
living,NA,12,24.43414324,45.55268653,state2
living,NA,12,24.43414324,45.55268653,state2
living,NA,12,24.43414324,45.55268653,state2
living,NA,12,24.4260911,45.55379402,state2
living,NA,12,24.43524053,45.55433846,state2
living,NA,12,24.43524053,45.55433846,state2
living,NA,12,24.43215192,45.5553476,state2
living,NA,12,24.43215192,45.5553476,state2
living,NA,12,24.43215192,45.5553476,state2
living,NA,13,24.60460051,45.57154964,state2
living,NA,13,24.60460051,45.57154964,state2
living,NA,13,24.60673039,45.57152971,state2
living,NA,13,24.61550181,45.57255959,state2
living,NA,13,24.61550181,45.57255959,state2
living,NA,13,24.61738357,45.57271989,state2
living,NA,13,24.61738357,45.57271989,state2
living,NA,13,24.60767169,45.57405894,state2
living,NA,13,24.60767169,45.57405894,state2
living,NA,13,24.62055674,45.5736121,state2
living,NA,13,24.62108408,45.57473441,state2
living,NA,13,24.60476456,45.57510011,state1
living,NA,13,24.60476456,45.57510011,state1
living,NA,13,24.61800364,45.57434771,state2
living,NA,13,24.61800364,45.57434771,state2
living,NA,13,24.61295125,45.5768763,state2
living,NA,13,24.61295125,45.5768763,state2
living,NA,13,24.6199704,45.57542636,state2
living,NA,13,24.6199704,45.57542636,state2
living,NA,13,24.61189501,45.57839768,state2
living,NA,13,24.61189501,45.57839768,state2
living,NA,13,24.61189501,45.57839768,state2
living,NA,14,25.472705,47.43439334,state2
living,NA,14,25.472705,47.43439334,state2
living,NA,14,25.47111,47.43696334,state2
living,NA,14,25.46807883,47.43856967,state2
living,NA,14,25.46956167,47.44061834,state2
living,NA,14,25.46956167,47.44061834,state2
living,NA,14,25.46956167,47.44061834,state2
living,NA,14,25.47339833,47.44447834,state2
living,NA,14,25.47339833,47.44447834,state2
living,NA,14,25.47347833,47.44581334,state2
living,NA,14,25.47347833,47.44581334,state2
living,NA,14,25.47347833,47.44581334,state2
living,NA,14,25.47196833,47.447005,state2
living,NA,14,25.469765,47.448425,state2
living,NA,14,25.469765,47.448425,state2
living,NA,14,25.46619667,47.450105,state2
living,NA,14,25.46619667,47.450105,state2
living,NA,34,23.93308647,48.5924247,state2
living,NA,34,23.93308647,48.5924247,state2
living,NA,34,23.93408077,48.59245564,state2
living,NA,34,23.93339983,48.59391387,state2
living,NA,34,23.93400033,48.59345714,state2
living,NA,34,23.93243853,48.59481194,state2
living,NA,34,23.9341928,48.5948516,state2
living,NA,34,23.93564963,48.59447624,state1
living,NA,34,23.92915867,48.59621434,state2
living,NA,34,23.93036111,48.596,state2
living,NA,34,23.93036111,48.596,state2
living,NA,34,23.93427863,48.5958921,state2
living,NA,34,23.93427863,48.5958921,state2
living,NA,34,23.9362895,48.59574414,state2
living,NA,34,23.9270114,48.59796424,state2
living,NA,34,23.92886111,48.59741667,state2
living,NA,34,23.92705517,48.5990056,state1
living,NA,34,23.9255051,48.59852274,state2
living,NA,34,23.9255051,48.59852274,state2
living,NA,34,23.92237143,48.60036,state2
living,NA,34,23.92237143,48.60036,state2
living,NA,34,23.92425487,48.60075897,state2
living,NA,35,23.89656837,48.60738057,state2
living,NA,35,23.89656837,48.60738057,state2
living,NA,35,23.89856987,48.6068352,state2
living,NA,35,23.90056203,48.60666147,state2
living,NA,35,23.90254693,48.60662437,state2
living,NA,35,23.90254693,48.60662437,state2
living,NA,35,23.8986256,48.608755,state3
living,NA,35,23.9047359,48.60828257,state2
living,NA,35,23.9047359,48.60828257,state2
living,NA,35,23.89490093,48.60964664,state2
